48.0,161.0,8.5
48.0,161.0,7.0
48.0,161.0,7.5
48.0,161.0,9.0
48.0,161.0,10.5
48.0,161.0,9.5
48.0,161.0,9.0
48.0,161.0,8.0
48.0,161.0,9.0
48.0,161.0,9.5
48.0,161.0,10.0
48.0,161.0,10.5
48.0,161.0,11.0
48.0,161.0,10.5
48.0,161.0,7.0
48.0,161.0,7.5
48.0,161.0,10.0
48.0,161.0,7.0
48.0,161.0,8.5
48.0,161.0,8.0
48.0,161.0,10.0
48.0,161.0,7.5
48.0,161.0,5.5
48.0,161.0,8.0
48.0,161.0,7.0
48.0,161.0,11.0
48.0,161.0,11.0
48.0,161.0,11.0
48.0,161.0,8.0
48.0,161.0,7.5
48.0,161.0,9.0
48.0,161.0,12.5
48.0,161.0,7.0
48.0,161.0,8.0
48.0,161.0,12.0
48.0,161.0,11.5
48.0,161.0,6.5
48.0,161.0,8.5
48.0,161.0,7.5
48.0,161.0,8.0
48.0,161.0,10.5
48.0,161.0,8.0
48.0,161.0,13.5
48.0,161.0,8.0
48.0,161.0,10.5
48.0,161.0,10.5
48.0,161.0,7.5
48.0,161.0,10.5
48.0,161.0,5.0
48.0,161.0,9.0
48.0,161.0,8.5
48.0,161.0,9.5
48.0,161.0,7.5
48.0,161.0,11.5
48.0,161.0,14.0
48.0,161.0,8.5
48.0,161.0,9.0
48.0,161.0,8.0
48.0,161.0,8.0
48.0,161.0,6.0
48.0,161.0,13.5
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,8.0
48.0,161.0,8.5
48.0,161.0,8.0
48.0,161.0,7.0
48.0,161.0,10.5
48.0,161.0,11.0
48.0,161.0,5.5
48.0,161.0,7.5
48.0,161.0,13.0
48.0,161.0,8.0
48.0,161.0,10.5
48.0,161.0,16.0
48.0,161.0,11.5
48.0,161.0,12.0
48.0,161.0,10.0
48.0,161.0,8.0
48.0,161.0,8.0
48.0,161.0,14.0
48.0,161.0,6.5
48.0,161.0,9.0
48.0,161.0,11.0
48.0,161.0,9.0
48.0,161.0,11.5
48.0,161.0,11.5
48.0,161.0,7.5
48.0,161.0,11.5
48.0,161.0,8.0
48.0,161.0,8.5
48.0,161.0,9.0
48.0,161.0,9.5
48.0,161.0,11.0
48.0,161.0,7.5
48.0,161.0,7.0
48.0,161.0,7.5
48.0,161.0,8.5
48.0,161.0,8.5
48.0,161.0,10.0
48.0,161.0,8.5
48.0,161.0,12.5
48.0,161.0,11.5
48.0,161.0,8.5
48.0,161.0,11.5
48.0,161.0,9.0
48.0,161.0,7.0
48.0,161.0,12.5
48.0,161.0,7.5
48.0,161.0,10.0
48.0,161.0,10.5
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,10.5
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,12.5
48.0,161.0,10.0
48.0,161.0,7.5
48.0,161.0,8.0
48.0,161.0,7.5
48.0,161.0,10.5
48.0,161.0,9.5
48.0,161.0,7.5
48.0,161.0,8.5
48.0,161.0,9.0
48.0,161.0,7.0
48.0,161.0,11.0
48.0,161.0,10.0
48.0,161.0,10.0
48.0,161.0,7.5
48.0,161.0,9.0
48.0,161.0,8.5
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,11.5
48.0,161.0,5.5
48.0,161.0,11.0
48.0,161.0,10.0
48.0,161.0,9.0
48.0,161.0,5.5
48.0,161.0,10.0
48.0,161.0,12.0
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,12.5
48.0,161.0,7.0
48.0,161.0,9.5
48.0,161.0,8.5
48.0,161.0,6.5
48.0,161.0,8.5
48.0,161.0,7.5
48.0,161.0,10.5
48.0,161.0,10.0
48.0,161.0,8.5
48.0,161.0,12.5
48.0,161.0,9.5
48.0,161.0,11.0
48.0,161.0,9.5
48.0,161.0,10.0
48.0,161.0,8.5
48.0,161.0,13.0
48.0,161.0,8.0
48.0,161.0,6.5
48.0,161.0,11.5
48.0,161.0,5.5
48.0,161.0,8.0
48.0,161.0,9.0
48.0,161.0,9.0
48.0,161.0,7.5
48.0,161.0,8.0
48.0,161.0,10.0
48.0,161.0,7.0
48.0,161.0,9.0
48.0,161.0,8.5
48.0,161.0,8.5
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,7.5
48.0,161.0,8.0
48.0,161.0,5.0
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,5.5
48.0,161.0,7.5
48.0,161.0,4.0
48.0,161.0,7.0
48.0,161.0,10.5
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,9.0
48.0,161.0,7.0
48.0,161.0,7.5
48.0,161.0,8.0
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,8.0
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,8.5
48.0,161.0,7.0
48.0,161.0,8.0
48.0,161.0,6.5
48.0,161.0,9.0
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,8.5
48.0,161.0,6.5
48.0,161.0,5.5
48.0,161.0,4.5
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,4.0
48.0,161.0,7.5
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,7.5
48.0,161.0,9.0
48.0,161.0,5.5
48.0,161.0,7.5
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,4.5
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,4.0
48.0,161.0,5.5
48.0,161.0,4.5
48.0,161.0,5.0
48.0,161.0,5.5
48.0,161.0,5.5
48.0,161.0,6.5
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,5.0
48.0,161.0,5.0
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,6.5
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,5.0
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,5.0
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,5.0
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,5.5
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,8.0
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,5.0
48.0,161.0,5.5
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,6.5
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,5.0
48.0,161.0,8.0
48.0,161.0,6.5
48.0,161.0,5.0
48.0,161.0,5.5
48.0,161.0,5.0
48.0,161.0,7.5
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,5.0
48.0,161.0,6.0
48.0,161.0,7.5
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,5.0
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,5.5
48.0,161.0,5.0
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,5.0
48.0,161.0,6.5
48.0,161.0,5.0
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,9.0
48.0,161.0,8.0
48.0,161.0,6.5
48.0,161.0,7.5
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,5.0
48.0,161.0,5.0
48.0,161.0,5.0
48.0,161.0,5.0
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,5.0
48.0,161.0,6.0
48.0,161.0,9.0
48.0,161.0,11.0
48.0,161.0,7.5
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,5.0
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,8.5
48.0,161.0,6.0
48.0,161.0,8.0
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,5.0
48.0,161.0,7.5
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,4.5
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,4.5
48.0,161.0,8.0
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,8.0
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,5.0
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,4.5
48.0,161.0,6.0
48.0,161.0,9.5
48.0,161.0,6.0
48.0,161.0,7.5
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,5.0
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,8.0
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,9.5
48.0,161.0,7.5
48.0,161.0,7.0
48.0,161.0,5.0
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,5.5
48.0,161.0,6.5
48.0,161.0,5.0
48.0,161.0,5.5
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,4.5
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,7.5
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,5.0
48.0,161.0,8.0
48.0,161.0,7.5
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,4.5
48.0,161.0,7.0
48.0,161.0,8.5
48.0,161.0,9.5
48.0,161.0,6.5
48.0,161.0,7.5
48.0,161.0,10.0
48.0,161.0,6.5
48.0,161.0,8.0
48.0,161.0,6.5
48.0,161.0,15.5
48.0,161.0,7.5
48.0,161.0,8.0
48.0,161.0,7.0
48.0,161.0,11.0
48.0,161.0,9.0
48.0,161.0,8.5
48.0,161.0,4.5
48.0,161.0,8.0
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,8.0
48.0,161.0,7.5
48.0,161.0,7.5
48.0,161.0,7.0
48.0,161.0,10.0
48.0,161.0,10.0
48.0,161.0,12.0
48.0,161.0,6.5
48.0,161.0,8.5
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,10.0
48.0,161.0,5.5
48.0,161.0,12.0
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,7.5
48.0,161.0,9.5
48.0,161.0,5.5
48.0,161.0,5.5
48.0,161.0,8.5
48.0,161.0,9.5
48.0,161.0,7.5
48.0,161.0,9.0
48.0,161.0,14.5
48.0,161.0,7.0
48.0,161.0,9.5
48.0,161.0,8.5
48.0,161.0,8.5
48.0,161.0,8.0
48.0,161.0,6.5
48.0,161.0,7.5
48.0,161.0,8.5
48.0,161.0,9.0
48.0,161.0,5.5
48.0,161.0,5.0
48.0,161.0,8.0
48.0,161.0,5.5
48.0,161.0,8.0
48.0,161.0,7.0
48.0,161.0,8.0
48.0,161.0,8.5
48.0,161.0,8.5
48.0,161.0,10.0
48.0,161.0,9.0
48.0,161.0,10.0
48.0,161.0,10.5
48.0,161.0,9.0
48.0,161.0,11.5
48.0,161.0,9.0
48.0,161.0,12.0
48.0,161.0,6.0
48.0,161.0,10.0
48.0,161.0,6.5
48.0,161.0,5.0
48.0,161.0,13.0
48.0,161.0,12.0
48.0,161.0,5.5
48.0,161.0,6.5
48.0,161.0,13.5
48.0,161.0,8.5
48.0,161.0,6.0
48.0,161.0,10.0
48.0,161.0,10.0
48.0,161.0,9.5
48.0,161.0,9.5
48.0,161.0,10.5
48.0,161.0,9.0
48.0,161.0,9.0
48.0,161.0,7.5
48.0,161.0,4.5
48.0,161.0,8.0
48.0,161.0,8.5
48.0,161.0,7.5
48.0,161.0,7.5
48.0,161.0,12.0
48.0,161.0,9.5
48.0,161.0,8.0
48.0,161.0,12.5
48.0,161.0,8.0
48.0,161.0,8.5
48.0,161.0,11.0
48.0,161.0,6.0
48.0,161.0,13.0
48.0,161.0,12.0
48.0,161.0,9.0
48.0,161.0,8.0
48.0,161.0,9.5
48.0,161.0,7.0
48.0,161.0,15.5
48.0,161.0,11.0
48.0,161.0,6.5
48.0,161.0,11.0
48.0,161.0,8.0
48.0,161.0,12.0
48.0,161.0,12.0
48.0,161.0,8.5
48.0,161.0,11.5
48.0,161.0,12.5
48.0,161.0,7.0
48.0,161.0,8.0
48.0,161.0,15.5
48.0,161.0,14.0
48.0,161.0,12.0
48.0,161.0,9.5
48.0,161.0,11.0
48.0,161.0,13.0
48.0,161.0,8.0
48.0,161.0,8.0
48.0,161.0,8.0
48.0,161.0,11.5
48.0,161.0,9.0
48.0,161.0,14.0
48.0,161.0,9.5
48.0,161.0,14.0
48.0,161.0,10.5
48.0,161.0,6.5
48.0,161.0,9.5
48.0,161.0,12.5
48.0,161.0,11.0
48.0,161.0,10.0
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,8.5
48.0,161.0,7.0
48.0,161.0,8.0
48.0,161.0,10.0
48.0,161.0,8.0
48.0,161.0,35.5
48.0,161.0,7.0
48.0,161.0,9.5
48.0,161.0,10.0
48.0,161.0,9.5
48.0,161.0,7.5
48.0,161.0,10.5
48.0,161.0,12.0
48.0,161.0,6.0
48.0,161.0,9.5
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,9.0
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,8.5
48.0,161.0,10.0
48.0,161.0,11.0
48.0,161.0,9.0
48.0,161.0,5.0
48.0,161.0,9.5
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,7.5
48.0,161.0,7.5
48.0,161.0,14.5
48.0,161.0,7.5
48.0,161.0,9.5
48.0,161.0,8.5
48.0,161.0,9.5
48.0,161.0,11.0
48.0,161.0,7.5
48.0,161.0,7.5
48.0,161.0,7.5
48.0,161.0,9.5
48.0,161.0,9.0
48.0,161.0,6.0
48.0,161.0,8.5
48.0,161.0,9.0
48.0,161.0,7.0
48.0,161.0,7.5
48.0,161.0,9.5
48.0,161.0,6.5
48.0,161.0,10.0
48.0,161.0,16.0
48.0,161.0,9.0
48.0,161.0,10.0
48.0,161.0,7.0
48.0,161.0,8.5
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,10.0
48.0,161.0,10.5
48.0,161.0,5.5
48.0,161.0,8.5
48.0,161.0,7.5
48.0,161.0,8.5
48.0,161.0,7.5
48.0,161.0,11.0
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,11.5
48.0,161.0,13.5
48.0,161.0,10.0
48.0,161.0,4.5
48.0,161.0,10.5
48.0,161.0,9.0
48.0,161.0,8.5
48.0,161.0,8.5
48.0,161.0,11.0
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,11.5
48.0,161.0,5.0
48.0,161.0,13.0
48.0,161.0,12.0
48.0,161.0,9.0
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,10.0
48.0,161.0,6.0
48.0,161.0,9.5
48.0,161.0,12.0
48.0,161.0,6.5
48.0,161.0,9.0
48.0,161.0,9.0
48.0,161.0,9.5
48.0,161.0,11.5
48.0,161.0,9.0
48.0,161.0,7.5
48.0,161.0,6.0
48.0,161.0,9.0
48.0,161.0,11.0
48.0,161.0,7.5
48.0,161.0,9.0
48.0,161.0,9.0
48.0,161.0,6.5
48.0,161.0,8.0
48.0,161.0,8.5
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,8.5
48.0,161.0,5.0
48.0,161.0,8.5
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,9.5
48.0,161.0,5.5
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,8.5
48.0,161.0,8.5
48.0,161.0,8.5
48.0,161.0,7.5
48.0,161.0,8.5
48.0,161.0,4.5
48.0,161.0,8.0
48.0,161.0,5.0
48.0,161.0,6.0
48.0,161.0,7.5
48.0,161.0,9.0
48.0,161.0,9.5
48.0,161.0,8.5
48.0,161.0,8.0
48.0,161.0,7.5
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,8.0
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,8.5
48.0,161.0,6.0
48.0,161.0,8.0
48.0,161.0,9.5
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,5.5
48.0,161.0,8.5
48.0,161.0,7.5
48.0,161.0,7.0
48.0,161.0,5.0
48.0,161.0,5.0
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,4.0
48.0,161.0,7.5
48.0,161.0,4.5
48.0,161.0,9.5
48.0,161.0,4.5
48.0,161.0,7.0
48.0,161.0,5.0
48.0,161.0,6.0
48.0,161.0,8.0
48.0,161.0,4.0
48.0,161.0,6.0
48.0,161.0,4.5
48.0,161.0,4.0
48.0,161.0,5.5
48.0,161.0,4.5
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,5.5
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,5.0
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,5.0
48.0,161.0,5.0
48.0,161.0,5.5
48.0,161.0,4.5
48.0,161.0,5.5
48.0,161.0,5.0
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,5.0
48.0,161.0,6.5
48.0,161.0,7.5
48.0,161.0,5.0
48.0,161.0,8.0
48.0,161.0,7.5
48.0,161.0,6.0
48.0,161.0,5.0
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,5.5
48.0,161.0,5.5
48.0,161.0,5.5
48.0,161.0,5.0
48.0,161.0,5.0
48.0,161.0,7.5
48.0,161.0,7.5
48.0,161.0,5.0
48.0,161.0,6.0
48.0,161.0,5.0
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,6.5
48.0,161.0,4.5
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,8.0
48.0,161.0,5.5
48.0,161.0,5.0
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,5.5
48.0,161.0,6.5
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,5.0
48.0,161.0,6.0
48.0,161.0,5.0
48.0,161.0,5.0
48.0,161.0,5.5
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,5.5
48.0,161.0,5.0
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,5.0
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,7.5
48.0,161.0,6.0
48.0,161.0,5.5
48.0,161.0,7.0
48.0,161.0,5.5
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,7.5
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,10.0
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,10.0
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,8.0
48.0,161.0,4.5
48.0,161.0,8.0
48.0,161.0,6.0
48.0,161.0,8.5
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,9.0
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,8.0
48.0,161.0,6.0
48.0,161.0,7.5
48.0,161.0,8.5
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,7.5
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,7.5
48.0,161.0,6.0
48.0,161.0,6.5
48.0,161.0,8.0
48.0,161.0,6.5
48.0,161.0,7.5
48.0,161.0,5.0
48.0,161.0,5.5
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,9.0
48.0,161.0,6.0
48.0,161.0,7.5
48.0,161.0,6.0
48.0,161.0,4.5
48.0,161.0,8.5
48.0,161.0,5.5
48.0,161.0,5.0
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,6.0
48.0,161.0,8.5
48.0,161.0,8.5
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,5.0
48.0,161.0,5.0
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,7.5
48.0,161.0,8.5
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,5.5
48.0,161.0,8.0
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,7.0
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,7.5
48.0,161.0,8.5
48.0,161.0,7.5
48.0,161.0,9.0
48.0,161.0,7.5
48.0,161.0,9.0
48.0,161.0,8.0
48.0,161.0,8.0
48.0,161.0,9.0
48.0,161.0,5.5
48.0,161.0,9.5
48.0,161.0,8.0
48.0,161.0,8.0
48.0,161.0,8.0
48.0,161.0,6.5
48.0,161.0,10.5
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,8.0
48.0,161.0,5.5
48.0,161.0,8.5
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,8.0
48.0,161.0,8.0
48.0,161.0,7.5
48.0,161.0,9.0
48.0,161.0,7.5
48.0,161.0,9.0
48.0,161.0,7.5
48.0,161.0,8.0
48.0,161.0,5.5
48.0,161.0,8.5
48.0,161.0,7.5
48.0,161.0,10.0
48.0,161.0,8.5
48.0,161.0,7.0
48.0,161.0,9.0
48.0,161.0,7.5
48.0,161.0,7.5
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,8.0
48.0,161.0,7.5
48.0,161.0,8.5
48.0,161.0,7.0
48.0,161.0,9.0
48.0,161.0,9.0
48.0,161.0,8.5
48.0,161.0,7.0
48.0,161.0,5.5
48.0,161.0,6.0
48.0,161.0,14.0
48.0,161.0,8.5
48.0,161.0,8.0
48.0,161.0,5.0
48.0,161.0,7.5
48.0,161.0,9.5
48.0,161.0,8.0
48.0,161.0,6.0
48.0,161.0,8.0
48.0,161.0,8.0
48.0,161.0,12.5
48.0,161.0,8.0
48.0,161.0,9.0
48.0,161.0,10.0
48.0,161.0,9.0
48.0,161.0,8.5
48.0,161.0,4.5
48.0,161.0,6.0
48.0,161.0,8.0
48.0,161.0,8.5
48.0,161.0,10.5
48.0,161.0,10.5
48.0,161.0,9.5
48.0,161.0,10.0
48.0,161.0,8.5
48.0,161.0,9.5
48.0,161.0,5.5
48.0,161.0,10.5
48.0,161.0,7.0
48.0,161.0,9.0
48.0,161.0,13.0
48.0,161.0,21.5
48.0,161.0,8.0
48.0,161.0,11.0
48.0,161.0,7.5
48.0,161.0,7.5
48.0,161.0,8.0
48.0,161.0,10.0
48.0,161.0,13.5
48.0,161.0,13.0
48.0,161.0,11.0
48.0,161.0,7.0
48.0,161.0,12.0
48.0,161.0,6.5
48.0,161.0,10.0
48.0,161.0,9.5
48.0,161.0,13.0
48.0,161.0,10.0
48.0,161.0,6.0
48.0,161.0,14.5
48.0,161.0,7.5
48.0,161.0,6.5
48.0,161.0,10.5
48.0,161.0,6.0
48.0,161.0,9.0
48.0,161.0,9.0
48.0,161.0,6.0
48.0,161.0,12.0
48.0,161.0,9.5
48.0,161.0,12.0
48.0,161.0,10.0
48.0,161.0,10.5
48.0,161.0,5.0
48.0,161.0,7.5
48.0,161.0,9.0
48.0,161.0,9.0
48.0,161.0,7.5
48.0,161.0,4.5
48.0,161.0,7.5
48.0,161.0,11.0
48.0,161.0,11.0
48.0,161.0,11.0
48.0,161.0,7.5
48.0,161.0,9.0
48.0,161.0,8.0
48.0,161.0,9.0
48.0,161.0,10.0
48.0,161.0,9.5
48.0,161.0,7.5
48.0,161.0,8.5
48.0,161.0,10.0
48.0,161.0,8.0
48.0,161.0,6.5
48.0,161.0,10.5
48.0,161.0,13.0
48.0,161.0,12.0
48.0,161.0,11.0
48.0,161.0,6.0
48.0,161.0,10.0
48.0,161.0,20.0
48.0,161.0,14.0
48.0,161.0,6.5
48.0,161.0,9.0
48.0,161.0,10.0
48.0,161.0,7.0
48.0,161.0,13.5
48.0,161.0,9.5
48.0,161.0,10.0
48.0,161.0,15.5
48.0,161.0,7.0
48.0,161.0,9.0
48.0,161.0,9.0
48.0,161.0,11.5
48.0,161.0,5.5
48.0,161.0,12.5
48.0,161.0,10.5
48.0,161.0,6.0
48.0,161.0,9.0
48.0,161.0,8.0
48.0,161.0,9.0
48.0,161.0,9.5
48.0,161.0,7.5
48.0,161.0,8.0
48.0,161.0,9.0
48.0,161.0,7.5
48.0,161.0,11.0
48.0,161.0,12.0
48.0,161.0,10.5
48.0,161.0,10.0
48.0,161.0,10.0
48.0,161.0,7.5
48.0,161.0,11.5
48.0,161.0,7.0
48.0,161.0,6.0
48.0,161.0,9.5
48.0,161.0,7.0
48.0,161.0,10.0
48.0,161.0,6.0
48.0,161.0,7.0
48.0,161.0,6.5
48.0,161.0,8.0
48.0,161.0,6.0
48.0,161.0,7.5
48.0,161.0,8.5
48.0,161.0,5.5
48.0,161.0,9.0
48.0,161.0,6.5
48.0,161.0,8.0
48.0,161.0,7.5
48.0,161.0,7.5
48.0,161.0,8.5
48.0,161.0,10.5
48.0,161.0,5.5
48.0,161.0,8.5
48.0,161.0,9.5
48.0,161.0,7.0
48.0,161.0,7.5
48.0,161.0,8.5
48.0,161.0,9.0
48.0,161.0,6.5
48.0,161.0,6.5
48.0,161.0,6.0
48.0,161.0,11.0
48.0,161.0,7.5
48.0,161.0,5.5
48.0,161.0,9.5
48.0,161.0,9.0
48.0,161.0,9.5
48.0,161.0,6.5
48.0,161.0,7.0
48.0,161.0,8.5
48.0,161.0,9.0
48.0,161.0,9.0
48.0,161.0,8.0
48.0,161.0,8.0
48.0,161.0,11.5
48.0,161.0,7.0
48.0,161.0,10.5
48.0,161.0,6.5
48.0,161.0,8.5
48.0,161.0,8.5
48.0,161.0,8.0
48.0,161.0,7.5
